new_flag1,survey_date,Site_num,Long,Lat,num_adult,num_unk_ANAE,num_juv_subad_yrling,num_hatchling,num_eggs,total_ANAE,total_ANAE_or_PLME
210,2015-07-19,210,-82.577448,35.216947,0,0,1,0,0,1,1
210,2016-10-26,210,-82.577448,35.216947,2,0,0,0,0,2,2
210,2013-10-04,210,-82.577448,35.216947,1,0,2,0,0,3,3
210,2019-06-20,210,-82.577448,35.216947,1,0,0,0,0,1,1
210,2015-04-07,210,-82.577448,35.216947,2,0,3,0,0,5,5
210,2020-03-13,210,-82.577448,35.216947,1,0,0,0,0,1,1
210,2018-10-31,210,-82.577448,35.216947,2,0,2,0,0,4,4
210,2021-11-02,210,-82.577448,35.216947,1,0,0,0,0,1,1
210,2016-09-18,210,-82.577448,35.216947,0,0,0,2,0,2,2
210,2012-05-01,210,-82.577448,35.216947,2,0,0,0,0,2,2
210,2013-06-02,210,-82.577448,35.216947,1,0,0,0,0,1,1
210,2021-06-17,210,-82.577448,35.216947,1,0,0,0,0,1,1
210,2018-06-10,210,-82.577448,35.216947,1,0,0,0,0,1,1
210,2020-05-01,210,-82.577448,35.216947,1,0,1,0,0,2,2
210,2014-06-11,210,-82.577448,35.216947,1,0,0,0,0,1,1
210,2011-07-10,210,-82.577448,35.216947,1,0,0,0,0,1,1
210,2020-05-10,210,-82.577448,35.216947,1,0,1,0,0,2,2
210,2017-05-19,210,-82.577448,35.216947,1,0,1,0,0,2,2
210,2011-08-30,210,-82.577448,35.216947,0,0,1,0,0,1,1
210,2017-09-25,210,-82.577448,35.216947,1,0,0,2,0,3,3
210,2018-05-13,210,-82.577448,35.216947,1,0,2,0,0,3,3
210,2012-06-27,210,-82.577448,35.216947,1,0,0,0,0,1,1
210,2016-10-03,210,-82.577448,35.216947,1,0,0,2,0,3,3
210,2012-10-24,210,-82.577448,35.216947,4,2,0,0,0,6,6
210,2019-03-29,210,-82.577448,35.216947,2,0,0,0,0,2,2
210,2016-11-06,210,-82.577448,35.216947,1,1,0,3,0,5,5
210,2013-05-26,210,-82.577448,35.216947,4,0,1,0,0,5,5
210,2017-03-30,210,-82.577448,35.216947,1,0,1,0,0,2,2
210,2015-07-24,210,-82.577448,35.216947,1,0,3,0,0,4,4
210,2018-10-15,210,-82.577448,35.216947,4,0,0,0,0,4,4
210,2013-10-24,210,-82.577448,35.216947,1,0,0,0,0,1,1
210,2021-04-11,210,-82.577448,35.216947,0,0,1,0,0,1,1
210,2015-07-01,210,-82.577448,35.216947,0,0,1,0,0,1,3
210,2016-10-12,210,-82.577448,35.216947,0,0,1,2,0,3,3
210,2021-06-06,210,-82.577448,35.216947,1,0,0,0,0,1,1
210,2017-05-11,210,-82.577448,35.216947,1,0,2,0,0,3,3
210,2020-04-07,210,-82.577448,35.216947,2,1,0,0,0,3,3
210,2015-04-05,210,-82.577448,35.216947,1,0,2,0,0,3,3
210,2015-06-18,210,-82.577448,35.216947,0,0,1,0,0,1,1
210,2015-07-26,210,-82.577448,35.216947,1,0,1,0,0,2,2
210,2013-03-31,210,-82.577448,35.216947,2,0,0,0,0,2,2
210,2019-06-22,210,-82.577448,35.216947,1,0,0,0,0,1,1
210,2015-05-23,210,-82.577448,35.216947,1,0,1,0,0,2,2
210,2013-06-13,210,-82.577448,35.216947,1,0,0,0,0,1,3
210,2015-09-30,210,-82.577448,35.216947,1,0,0,0,0,1,1
210,2019-04-25,210,-82.577448,35.216947,1,0,0,0,0,1,1
210,2018-11-13,210,-82.577448,35.216947,0,1,0,0,0,1,1
210,2021-07-02,210,-82.577448,35.216947,1,0,0,0,0,1,1
210,2008-04-01,210,-82.577448,35.216947,2,0,0,0,0,2,2
210,2011-06-15,210,-82.577448,35.216947,1,0,0,0,0,1,1
210,2018-03-29,210,-82.577448,35.216947,2,0,0,0,0,2,2
210,2015-05-14,210,-82.577448,35.216947,2,0,1,0,0,3,3
210,2021-05-10,210,-82.577448,35.216947,1,0,0,0,0,1,1
210,2019-05-21,210,-82.577448,35.216947,1,0,0,0,0,1,1
210,2015-10-09,210,-82.577448,35.216947,2,0,0,0,0,2,2
210,2015-10-05,210,-82.577448,35.216947,2,0,1,0,0,3,3
210,2016-06-18,210,-82.577448,35.216947,1,0,0,0,0,1,1
210,2019-07-04,210,-82.577448,35.216947,1,0,0,0,0,1,1
210,2013-04-27,210,-82.577448,35.216947,3,0,0,0,0,3,3
210,2016-06-14,210,-82.577448,35.216947,0,0,1,0,0,1,1
210,2016-07-26,210,-82.577448,35.216947,1,0,0,0,0,1,1
210,2019-05-06,210,-82.577448,35.216947,0,1,0,0,0,1,1
210,2015-08-26,210,-82.577448,35.216947,0,0,1,0,0,1,1
210,2020-10-13,210,-82.577448,35.216947,1,0,1,0,0,2,2
210,2015-10-26,210,-82.577448,35.216947,2,0,0,0,0,2,2
210,2019-10-02,210,-82.577448,35.216947,3,0,0,3,0,6,6
210,2008-07-07,210,-82.577448,35.216947,4,0,0,0,0,4,4
210,2016-06-03,210,-82.577448,35.216947,0,0,1,0,0,1,1
210,2018-04-13,210,-82.577448,35.216947,0,0,5,0,0,5,5
210,2014-11-09,210,-82.577448,35.216947,3,1,0,0,0,4,4
210,2013-10-11,210,-82.577448,35.216947,0,0,2,0,0,2,2
210,2021-06-29,210,-82.577448,35.216947,1,0,0,0,0,1,1
210,2015-07-13,210,-82.577448,35.216947,0,0,2,0,0,2,2
210,2013-06-22,210,-82.577448,35.216947,0,1,0,0,0,1,1
210,2019-10-05,210,-82.577448,35.216947,3,0,0,3,0,6,6
210,2012-05-23,210,-82.577448,35.216947,1,0,0,0,0,1,1
210,2016-07-30,210,-82.577448,35.216947,1,0,1,0,0,2,2
210,2016-03-27,210,-82.577448,35.216947,1,1,2,0,0,4,4
210,2018-05-15,210,-82.577448,35.216947,1,0,2,0,0,3,3
210,2015-05-02,210,-82.577448,35.216947,1,0,0,0,0,1,1
210,2006-10-05,210,-82.577448,35.216947,3,0,0,0,0,3,3
210,2011-10-19,210,-82.577448,35.216947,2,0,0,0,0,2,2
210,2008-10-31,210,-82.577448,35.216947,3,0,0,0,0,3,3
210,2016-04-15,210,-82.577448,35.216947,1,0,4,0,0,5,5
210,2015-07-07,210,-82.577448,35.216947,0,0,1,0,0,1,1
210,2015-05-29,210,-82.577448,35.216947,1,0,0,0,0,1,1
210,2015-07-17,210,-82.577448,35.216947,0,0,4,0,0,4,4
210,2020-04-28,210,-82.577448,35.216947,1,0,1,0,0,2,2
210,2018-05-26,210,-82.577448,35.216947,1,0,0,0,0,1,1
210,2019-10-25,210,-82.577448,35.216947,1,0,0,1,0,2,2
210,2015-09-08,210,-82.577448,35.216947,1,0,2,0,0,3,3
210,2018-10-06,210,-82.577448,35.216947,2,0,0,0,0,2,2
210,2013-05-07,210,-82.577448,35.216947,2,0,2,0,0,4,4
210,2021-04-29,210,-82.577448,35.216947,1,0,2,0,0,3,3
210,2015-09-06,210,-82.577448,35.216947,2,0,1,0,0,3,3
210,2011-09-24,210,-82.577448,35.216947,1,0,0,0,0,1,1
210,2020-10-02,210,-82.577448,35.216947,0,0,1,0,0,1,1
210,2021-10-19,210,-82.577448,35.216947,1,0,0,0,0,1,1
210,2018-06-13,210,-82.577448,35.216947,1,0,0,0,0,1,1
210,2015-10-19,210,-82.577448,35.216947,2,0,2,0,0,4,4
210,2017-10-28,210,-82.577448,35.216947,3,0,3,0,0,6,6
210,2016-04-28,210,-82.577448,35.216947,1,0,2,0,0,3,3
210,2016-06-28,210,-82.577448,35.216947,0,0,2,0,0,2,2
210,2014-05-08,210,-82.577448,35.216947,1,0,2,0,0,3,2
210,2015-09-14,210,-82.577448,35.216947,1,0,1,0,0,2,2
210,2020-09-10,210,-82.577448,35.216947,1,0,0,0,0,1,1
210,2018-02-23,210,-82.577448,35.216947,1,0,1,0,0,2,2
210,2016-07-24,210,-82.577448,35.216947,1,0,0,0,0,1,1
210,2015-07-21,210,-82.577448,35.216947,1,0,1,0,0,2,2
210,2021-05-27,210,-82.577448,35.216947,1,0,1,0,0,2,2
210,2019-04-30,210,-82.577448,35.216947,2,0,0,0,0,2,2
210,2018-10-18,210,-82.577448,35.216947,1,0,1,0,0,2,2
210,2016-06-05,210,-82.577448,35.216947,0,0,2,0,0,2,2
210,2020-06-01,210,-82.577448,35.216947,1,0,1,0,0,2,2
210,2019-07-10,210,-82.577448,35.216947,1,0,0,0,0,1,1
210,2015-09-20,210,-82.577448,35.216947,1,0,0,0,0,1,1
210,2015-06-27,210,-82.577448,35.216947,0,0,1,0,0,1,3
210,2016-05-02,210,-82.577448,35.216947,0,1,1,0,0,2,2
210,2019-10-15,210,-82.577448,35.216947,2,0,0,7,0,9,9
210,2021-06-27,210,-82.577448,35.216947,1,0,0,0,0,1,1
210,2001-09-11,210,-82.577448,35.216947,2,0,0,5,0,7,4
210,2015-10-07,210,-82.577448,35.216947,3,0,3,0,0,6,6
210,2011-06-29,210,-82.577448,35.216947,2,0,0,0,13,2,2
210,2019-06-17,210,-82.577448,35.216947,1,0,0,0,0,1,1
210,2015-07-05,210,-82.577448,35.216947,0,0,2,0,0,2,2
210,2008-11-11,210,-82.577448,35.216947,1,0,0,0,0,1,1
210,2013-08-15,210,-82.577448,35.216947,1,0,0,0,0,1,1
210,2015-06-12,210,-82.577448,35.216947,0,0,2,0,0,2,2
210,2009-03-23,210,-82.577448,35.216947,2,0,0,0,0,2,2
210,2016-04-04,210,-82.577448,35.216947,2,0,3,0,0,5,5
210,2021-04-23,210,-82.577448,35.216947,0,0,1,0,0,1,1
210,2011-09-19,210,-82.577448,35.216947,2,0,0,0,0,2,2
210,2019-04-28,210,-82.577448,35.216947,2,0,0,0,0,2,2
210,2018-10-23,210,-82.577448,35.216947,3,0,1,0,0,4,4
210,2016-06-22,210,-82.577448,35.216947,1,0,0,0,0,1,1
210,2007-10-12,210,-82.577448,35.216947,2,0,0,0,0,2,2
210,2016-06-26,210,-82.577448,35.216947,1,0,0,0,0,1,1
210,2016-09-04,210,-82.577448,35.216947,1,0,0,3,0,4,4
210,2008-05-10,210,-82.577448,35.216947,0,5,0,0,0,5,5
210,2015-09-12,210,-82.577448,35.216947,1,0,1,0,0,2,2
210,2014-10-26,210,-82.577448,35.216947,4,0,2,5,0,11,11
210,2016-03-17,210,-82.577448,35.216947,4,0,0,0,0,4,4
210,2013-06-07,210,-82.577448,35.216947,0,0,0,0,0,0,1
210,2018-10-12,210,-82.577448,35.216947,3,0,0,0,0,3,3
210,2018-10-14,210,-82.577448,35.216947,3,0,0,0,0,3,3
210,2021-11-07,210,-82.577448,35.216947,1,0,0,0,0,1,1
210,2015-06-21,210,-82.577448,35.216947,0,0,2,0,0,2,2
210,2008-10-24,210,-82.577448,35.216947,3,0,0,0,0,3,3
210,2018-10-27,210,-82.577448,35.216947,2,0,2,0,0,4,4
210,2018-06-06,210,-82.577448,35.216947,1,0,0,0,0,1,1
210,2017-03-28,210,-82.577448,35.216947,2,0,2,0,0,4,4
210,2016-09-15,210,-82.577448,35.216947,1,0,0,5,0,6,6
210,2007-10-12,210,-82.577448,35.216947,1,0,1,0,0,2,2
210,2018-05-09,210,-82.577448,35.216947,3,0,2,0,0,5,5
210,2008-10-31,210,-82.577448,35.216947,3,0,0,0,0,3,3
210,2016-04-18,210,-82.577448,35.216947,3,0,1,0,0,4,4
210,2013-05-28,210,-82.577448,35.216947,3,0,0,0,0,3,3
210,2018-03-17,210,-82.577448,35.216947,1,0,0,0,0,1,1
210,2020-04-04,210,-82.577448,35.216947,2,1,0,0,0,3,3
210,2010-10-06,210,-82.577448,35.216947,1,0,0,0,0,1,1
210,2006-10-06,210,-82.577448,35.216947,2,0,0,0,0,2,2
210,2012-03-13,210,-82.577448,35.216947,1,0,0,0,0,1,1
210,2018-08-10,210,-82.577448,35.216947,0,0,2,0,0,2,2
210,2016-11-01,210,-82.577448,35.216947,0,1,0,1,0,2,3
210,2019-10-19,210,-82.577448,35.216947,2,0,0,3,0,5,5
210,2018-04-17,210,-82.577448,35.216947,0,0,3,0,0,3,3
210,2009-10-06,210,-82.577448,35.216947,0,0,1,0,0,1,1
210,2019-07-15,210,-82.577448,35.216947,1,0,0,0,0,1,1
210,2017-04-08,210,-82.577448,35.216947,1,0,0,0,0,1,1
210,2019-05-26,210,-82.577448,35.216947,2,0,0,0,0,2,2
210,2015-04-10,210,-82.577448,35.216947,1,0,2,0,0,3,3
210,2016-05-25,210,-82.577448,35.216947,0,0,1,0,0,1,1
210,2011-10-31,210,-82.577448,35.216947,1,0,1,0,0,2,2
210,2006-10-06,210,-82.577448,35.216947,2,0,0,0,0,2,2
210,2015-05-11,210,-82.577448,35.216947,2,0,2,0,0,4,4
210,2018-10-08,210,-82.577448,35.216947,1,0,0,0,0,1,1
210,2013-08-01,210,-82.577448,35.216947,0,0,0,0,0,0,1
210,2016-04-08,210,-82.577448,35.216947,0,0,1,0,0,1,1
210,2019-11-11,210,-82.577448,35.216947,1,0,0,0,0,1,1
210,2015-10-22,210,-82.577448,35.216947,2,0,3,0,0,5,5
210,2019-09-21,210,-82.577448,35.216947,1,0,0,0,0,1,1
210,2016-10-18,210,-82.577448,35.216947,1,0,0,1,0,2,2
210,2015-03-26,210,-82.577448,35.216947,3,0,1,0,0,4,4
210,2019-06-04,210,-82.577448,35.216947,2,0,0,0,0,2,2
210,2019-03-25,210,-82.577448,35.216947,1,0,0,0,0,1,1
210,2015-03-30,210,-82.577448,35.216947,0,0,1,0,0,1,1
210,2013-10-19,210,-82.577448,35.216947,3,0,0,0,0,3,3
210,2017-05-02,210,-82.577448,35.216947,0,0,1,0,0,1,1
210,2021-05-21,210,-82.577448,35.216947,1,0,0,0,0,1,1
210,2015-05-18,210,-82.577448,35.216947,4,0,0,0,0,4,4
210,2012-05-10,210,-82.577448,35.216947,0,2,0,0,0,2,2
210,2020-11-01,210,-82.577448,35.216947,1,1,1,0,0,3,3
210,2015-07-11,210,-82.577448,35.216947,0,0,2,0,0,2,2
210,2016-03-23,210,-82.577448,35.216947,0,0,2,0,0,2,2
210,2016-11-11,210,-82.577448,35.216947,1,0,0,1,0,2,2
210,2008-11-07,210,-82.577448,35.216947,6,0,0,0,0,6,6
210,2008-07-23,210,-82.577448,35.216947,3,0,0,0,0,3,3
210,2014-04-02,210,-82.577448,35.216947,1,0,1,0,0,2,2
210,2015-04-28,210,-82.577448,35.216947,1,0,0,0,0,1,1
210,2018-03-01,210,-82.577448,35.216947,1,0,0,0,0,1,1
210,2016-05-14,210,-82.577448,35.216947,0,0,1,0,0,1,1
210,2018-06-17,210,-82.577448,35.216947,1,0,0,0,0,1,1
210,2019-07-13,210,-82.577448,35.216947,1,0,0,0,0,1,1
210,2015-07-15,210,-82.577448,35.216947,0,0,2,0,0,2,2
210,2017-04-04,210,-82.577448,35.216947,1,0,0,0,0,1,1
210,2017-04-22,210,-82.577448,35.216947,1,0,0,0,0,1,1
210,2011-05-01,210,-82.577448,35.216947,1,0,0,0,0,1,1
210,2021-09-12,210,-82.577448,35.216947,2,0,0,0,0,2,2
210,2020-04-21,210,-82.577448,35.216947,1,0,0,0,0,1,1
210,2015-06-10,210,-82.577448,35.216947,0,0,1,0,0,1,1
210,2020-04-25,210,-82.577448,35.216947,2,0,0,0,0,2,2
210,2018-08-15,210,-82.577448,35.216947,0,0,1,0,0,1,1
210,2021-07-05,210,-82.577448,35.216947,1,0,0,0,0,1,1
210,2005-10-20,210,-82.577448,35.216947,10,0,0,0,0,10,10
210,2019-09-14,210,-82.577448,35.216947,0,0,0,3,0,3,3
210,2012-05-29,210,-82.577448,35.216947,1,0,0,0,0,1,1
210,2015-04-16,210,-82.577448,35.216947,0,0,1,0,0,1,1
210,2019-11-07,210,-82.577448,35.216947,2,0,0,0,0,2,2
210,2015-04-18,210,-82.577448,35.216947,1,0,1,0,0,2,2
210,2016-09-02,210,-82.577448,35.216947,0,0,0,4,0,4,4
210,2019-06-30,210,-82.577448,35.216947,1,0,0,0,0,1,1
210,2018-08-18,210,-82.577448,35.216947,0,0,1,0,0,1,1
210,2012-07-01,210,-82.577448,35.216947,1,0,0,0,0,1,1
210,2016-09-08,210,-82.577448,35.216947,1,0,0,0,0,1,1
210,2007-10-14,210,-82.577448,35.216947,0,0,1,0,0,1,1
210,2020-10-22,210,-82.577448,35.216947,1,0,0,0,0,1,1
210,2018-08-29,210,-82.577448,35.216947,0,0,1,0,0,1,1
210,2017-11-06,210,-82.577448,35.216947,2,1,1,0,0,4,4
210,2015-07-03,210,-82.577448,35.216947,0,0,0,0,0,0,1
210,2012-07-06,210,-82.577448,35.216947,1,0,0,0,0,1,1
210,2018-11-05,210,-82.577448,35.216947,2,0,1,0,0,3,3
210,2001-09-17,210,-82.577448,35.216947,1,0,0,3,0,4,4
210,2021-09-06,210,-82.577448,35.216947,2,0,0,0,0,2,2
210,2016-04-13,210,-82.577448,35.216947,1,0,2,0,0,3,3
210,2015-05-21,210,-82.577448,35.216947,1,0,3,0,0,4,4
210,2018-06-08,210,-82.577448,35.216947,1,0,0,0,0,1,1
210,2019-04-06,210,-82.577448,35.216947,1,0,0,0,0,1,1
210,2002-10-17,210,-82.577448,35.216947,7,0,0,6,0,13,13
210,2015-09-18,210,-82.577448,35.216947,1,0,1,0,0,2,2
210,2008-10-26,210,-82.577448,35.216947,1,0,0,0,0,1,1
210,2016-03-29,210,-82.577448,35.216947,1,1,0,0,0,2,2
210,2020-06-04,210,-82.577448,35.216947,1,0,0,0,0,1,1
210,2019-05-29,210,-82.577448,35.216947,2,0,0,0,0,2,2
210,2019-06-01,210,-82.577448,35.216947,1,0,0,0,0,1,1
210,2017-04-24,210,-82.577448,35.216947,0,0,1,0,0,1,1
210,2016-05-20,210,-82.577448,35.216947,0,0,1,0,0,1,1
210,2013-04-15,210,-82.577448,35.216947,1,0,0,0,0,1,1
210,2019-10-20,210,-82.577448,35.216947,2,0,0,2,0,4,4
210,2020-10-17,210,-82.577448,35.216947,1,0,0,0,0,1,1
210,2021-10-25,210,-82.577448,35.216947,1,0,0,0,0,1,1
210,2015-10-13,210,-82.577448,35.216947,4,0,1,0,0,5,5
210,2019-04-20,210,-82.577448,35.216947,1,0,0,0,0,1,1
210,2012-10-12,210,-82.577448,35.216947,1,0,0,0,0,1,1
210,2018-04-27,210,-82.577448,35.216947,1,0,1,0,0,2,2
210,2003-08-27,210,-82.577448,35.216947,5,0,0,0,0,5,5
210,2021-04-15,210,-82.577448,35.216947,0,0,1,0,0,1,1
210,2019-05-24,210,-82.577448,35.216947,2,0,0,0,0,2,2
210,2019-05-02,210,-82.577448,35.216947,2,0,0,0,0,2,2
210,2016-03-14,210,-82.577448,35.216947,3,0,2,0,0,5,5
210,2007-10-10,210,-82.577448,35.216947,1,0,0,0,0,1,1
210,2015-03-22,210,-82.577448,35.216947,0,0,1,1,0,2,1
210,2021-05-15,210,-82.577448,35.216947,1,0,0,0,0,1,1
210,2017-05-17,210,-82.577448,35.216947,1,0,1,0,0,2,2
210,2018-04-06,210,-82.577448,35.216947,2,0,2,0,0,4,4
210,2015-10-24,210,-82.577448,35.216947,4,0,2,0,0,6,6
210,2016-06-01,210,-82.577448,35.216947,1,0,0,0,0,1,1
210,2015-10-15,210,-82.577448,35.216947,2,0,3,0,0,5,5
210,2017-10-06,210,-82.577448,35.216947,0,0,0,6,0,6,6
210,2018-06-01,210,-82.577448,35.216947,2,0,0,0,0,2,2
210,2006-10-05,210,-82.577448,35.216947,3,0,0,0,0,3,3
210,2019-04-11,210,-82.577448,35.216947,2,0,0,0,0,2,2
210,2015-05-06,210,-82.577448,35.216947,1,0,0,0,0,1,1
210,2015-04-25,210,-82.577448,35.216947,1,0,0,0,0,1,1
210,2010-10-29,210,-82.577448,35.216947,5,0,1,0,0,6,6
210,2020-11-12,210,-82.577448,35.216947,1,0,0,0,0,1,1
210,2015-04-03,210,-82.577448,35.216947,2,0,2,0,0,4,4
210,2006-10-20,210,-82.577448,35.216947,2,0,0,0,0,2,2
210,2017-10-12,210,-82.577448,35.216947,0,0,2,0,0,2,2
210,2020-06-02,210,-82.577448,35.216947,1,0,1,0,0,2,2
210,2019-03-15,210,-82.577448,35.216947,1,0,0,0,0,1,1
210,2015-05-09,210,-82.577448,35.216947,2,0,0,0,0,2,2
210,2017-05-09,210,-82.577448,35.216947,1,0,2,0,0,3,3
210,2017-04-01,210,-82.577448,35.216947,1,0,1,0,0,2,2
210,2015-06-14,210,-82.577448,35.216947,0,0,1,0,0,1,1
210,2021-09-30,210,-82.577448,35.216947,1,0,0,0,0,1,1
210,2016-10-15,210,-82.577448,35.216947,0,0,1,3,0,4,4
210,2018-10-19,210,-82.577448,35.216947,3,0,1,0,0,4,4
210,2018-11-08,210,-82.577448,35.216947,2,0,0,0,0,2,2
210,2011-10-23,210,-82.577448,35.216947,1,0,0,0,0,1,1
210,2014-10-10,210,-82.577448,35.216947,2,0,0,0,0,2,2
210,2020-04-20,210,-82.577448,35.216947,1,0,0,0,0,1,1
210,2016-04-02,210,-82.577448,35.216947,1,0,2,0,0,3,3
210,2017-05-04,210,-82.577448,35.216947,0,0,2,0,0,2,2
210,2020-03-25,210,-82.577448,35.216947,0,0,1,0,0,1,1
210,2020-05-21,210,-82.577448,35.216947,1,0,0,0,0,1,1
210,2020-03-30,210,-82.577448,35.216947,1,0,0,0,0,1,1
210,2016-04-22,210,-82.577448,35.216947,0,0,1,0,0,1,1
210,2015-10-11,210,-82.577448,35.216947,2,0,1,0,0,3,3
210,2017-09-21,210,-82.577448,35.216947,1,0,0,0,0,1,1
210,2017-09-23,210,-82.577448,35.216947,1,0,0,2,0,3,3
210,2013-07-18,210,-82.577448,35.216947,0,0,0,0,0,0,1
210,2020-06-08,210,-82.577448,35.216947,1,0,1,0,0,2,2
210,2015-05-31,210,-82.577448,35.216947,1,0,0,0,0,1,1
210,2021-05-17,210,-82.577448,35.216947,1,0,0,0,0,1,1
210,2011-10-26,210,-82.577448,35.216947,1,0,1,0,0,2,2
210,2015-05-16,210,-82.577448,35.216947,2,0,2,0,0,4,4
210,2018-02-26,210,-82.577448,35.216947,2,0,1,0,0,3,3
210,2006-04-14,210,-82.577448,35.216947,6,0,0,0,0,6,6
210,2014-11-06,210,-82.577448,35.216947,3,0,0,4,0,7,7
210,2015-04-12,210,-82.577448,35.216947,1,0,1,0,0,2,2
210,2019-10-29,210,-82.577448,35.216947,2,0,0,0,0,2,2
210,2011-10-15,210,-82.577448,35.216947,1,0,2,0,0,3,3
210,2020-09-15,210,-82.577448,35.216947,1,0,0,0,0,1,1
210,2016-09-12,210,-82.577448,35.216947,1,0,0,4,0,5,5
210,2011-10-02,210,-82.577448,35.216947,1,0,0,0,0,1,1
210,2015-09-16,210,-82.577448,35.216947,1,0,0,0,0,1,1
210,2019-06-27,210,-82.577448,35.216947,1,0,0,0,0,1,1
210,2015-06-08,210,-82.577448,35.216947,0,0,0,0,0,0,1
210,2008-10-24,210,-82.577448,35.216947,3,0,0,0,0,3,3
210,2019-11-02,210,-82.577448,35.216947,1,0,0,0,0,1,1
210,2018-03-20,210,-82.577448,35.216947,1,0,0,0,0,1,1
210,2006-10-25,210,-82.577448,35.216947,2,0,0,0,0,2,2
210,2016-11-18,210,-82.577448,35.216947,0,1,0,1,0,2,2
210,2019-04-10,210,-82.577448,35.216947,1,0,0,0,0,1,1
210,2020-03-28,210,-82.577448,35.216947,1,0,0,0,0,1,1
210,2016-09-22,210,-82.577448,35.216947,0,0,0,2,0,2,2
210,2015-04-08,210,-82.577448,35.216947,1,0,1,0,0,2,2
210,2015-09-24,210,-82.577448,35.216947,1,0,1,0,0,2,2
210,2016-06-12,210,-82.577448,35.216947,0,0,1,0,0,1,1
210,2015-05-25,210,-82.577448,35.216947,1,0,1,0,0,2,2
210,2015-09-22,210,-82.577448,35.216947,1,0,1,0,0,2,2
210,2008-10-25,210,-82.577448,35.216947,1,0,0,0,0,1,1
210,2021-07-07,210,-82.577448,35.216947,1,0,0,0,0,1,1
210,2015-10-17,210,-82.577448,35.216947,2,0,2,0,0,4,4
210,2006-10-08,210,-82.577448,35.216947,2,0,0,0,0,2,2
210,2018-06-04,210,-82.577448,35.216947,1,0,0,0,0,1,1
210,2016-04-20,210,-82.577448,35.216947,1,0,3,0,0,4,4
210,2021-05-23,210,-82.577448,35.216947,1,0,0,0,0,1,1
210,2017-10-24,210,-82.577448,35.216947,3,0,2,0,0,5,5
210,2020-03-19,210,-82.577448,35.216947,2,0,0,0,0,2,2
210,2010-03-30,210,-82.577448,35.216947,2,0,1,0,0,3,3
210,2007-10-03,210,-82.577448,35.216947,1,0,0,0,0,1,1
210,2019-10-26,210,-82.577448,35.216947,1,0,0,1,0,2,2
210,2015-06-23,210,-82.577448,35.216947,0,0,1,0,0,1,1
210,2020-06-06,210,-82.577448,35.216947,1,0,1,0,0,2,2
210,2016-03-19,210,-82.577448,35.216947,4,0,0,0,0,4,4
210,2016-07-03,210,-82.577448,35.216947,0,0,1,0,0,1,1
210,2021-03-25,210,-82.577448,35.216947,1,0,0,0,0,1,1
210,2015-05-04,210,-82.577448,35.216947,1,0,0,0,0,1,1
210,2021-07-10,210,-82.577448,35.216947,1,0,0,0,0,1,1
210,2020-10-27,210,-82.577448,35.216947,2,0,0,0,0,2,2
210,2017-06-08,210,-82.577448,35.216947,0,1,0,0,0,1,1
210,2019-11-05,210,-82.577448,35.216947,1,0,0,0,0,1,1
210,2017-10-20,210,-82.577448,35.216947,1,1,2,0,0,4,4
210,2006-10-22,210,-82.577448,35.216947,2,0,0,0,0,2,2
210,2014-07-16,210,-82.577448,35.216947,1,0,0,0,0,1,1
210,2018-11-02,210,-82.577448,35.216947,2,0,1,0,0,3,3
210,2015-04-14,210,-82.577448,35.216947,1,0,0,0,0,1,1
210,2016-03-31,210,-82.577448,35.216947,2,0,2,0,0,4,4
210,2003-11-14,210,-82.577448,35.216947,21,0,0,0,0,21,21
210,2013-06-19,210,-82.577448,35.216947,0,0,0,0,0,0,1
211,2001-09-11,211,-82.57841494,35.21946916,1,0,0,0,0,1,1
211,2009-05-04,211,-82.57841494,35.21946916,1,0,0,0,0,1,1
211,2005-10-20,211,-82.57841494,35.21946916,2,0,0,0,0,2,2
211,2011-10-02,211,-82.57841494,35.21946916,0,0,0,0,0,0,2
211,2002-10-17,211,-82.57841494,35.21946916,2,0,0,0,0,2,2
212,2013-10-24,212,-82.580577,35.221369,0,0,0,0,0,0,1
212,2012-10-24,212,-82.580577,35.221369,1,0,0,0,0,1,1
212,2013-10-02,212,-82.580577,35.221369,0,0,0,0,0,0,2
212,2014-10-26,212,-82.580577,35.221369,1,0,1,0,0,2,2
212,2020-11-01,212,-82.580577,35.221369,1,0,0,0,0,1,1
212,2014-11-06,212,-82.580577,35.221369,3,0,2,0,0,5,5
212,2010-10-29,212,-82.580577,35.221369,1,0,0,0,0,1,1
212,2021-11-07,212,-82.580577,35.221369,0,0,1,0,0,1,1
212,2012-10-10,212,-82.580577,35.221369,0,0,0,0,0,0,2
212,2012-11-09,212,-82.580577,35.221369,1,0,0,0,0,1,1
212,2009-11-23,212,-82.580577,35.221369,1,0,0,0,0,1,1
212,2021-10-12,212,-82.580577,35.221369,0,0,1,0,0,1,1
212,2014-10-10,212,-82.580577,35.221369,1,0,1,0,0,2,2
213,2007-10-05,213,-82.574131,35.214141,0,0,0,15,0,15,15
213,2009-05-07,213,-82.574131,35.214141,2,0,0,0,0,2,2
213,2011-07-10,213,-82.574131,35.214141,1,0,0,0,0,1,1
213,2007-10-03,213,-82.574131,35.214141,0,0,0,5,0,5,5
214,2021-07-05,214,-82.576363,35.21422,0,0,0,0,0,0,1
214,2017-03-28,214,-82.576363,35.21422,0,1,0,0,0,1,1
214,2017-04-22,214,-82.576363,35.21422,0,0,0,0,0,0,1
